Date, Open, High, Low, Close
11/17/86, 243.21, 244.71, 242.34, 243.21
11/14/86, 244.50, 244.50, 242.00, 244.50
11/13/86, 243.02, 246.65, 243.02, 243.02
11/12/86, 246.64, 247.64, 245.76, 246.64
11/11/86, 247.08, 247.08, 246.21, 247.08
11/10/86, 246.13, 246.13, 244.75, 246.13
11/07/86, 245.77, 246.02, 245.02, 245.77
11/06/86, 245.87, 246.87, 244.62, 245.87
11/05/86, 246.58, 246.96, 245.33, 246.58
11/04/86, 246.20, 246.32, 244.45, 246.20
11/03/86, 245.80, 245.80, 244.05, 245.80
10/31/86, 243.98, 244.48, 242.98, 243.98
10/30/86, 243.71, 243.96, 240.96, 243.71
10/29/86, 240.94, 240.94, 239.06, 240.94
10/28/86, 239.26, 240.51, 238.88, 239.26
10/27/86, 238.77, 238.77, 236.77, 238.77
10/24/86, 238.26, 239.63, 238.26, 238.26
10/23/86, 239.28, 239.66, 236.28, 239.28
10/22/86, 236.26, 236.63, 235.88, 236.26
10/21/86, 235.88, 236.38, 235.00, 235.88
10/20/86, 235.97, 238.72, 234.84, 235.97
10/17/86, 238.84, 239.47, 237.72, 238.84
10/16/86, 239.53, 240.16, 238.91, 239.53
10/15/86, 238.80, 238.93, 235.43, 238.80
10/14/86, 235.37, 236.37, 234.37, 235.37
10/13/86, 235.91, 235.91, 235.03, 235.91
10/10/86, 235.48, 236.23, 235.35, 235.48
10/09/86, 235.85, 238.10, 235.72, 235.85
10/08/86, 236.68, 236.81, 233.68, 236.68
10/07/86, 234.41, 235.16, 233.53, 234.41
10/06/86, 234.78, 235.28, 233.28, 234.78
10/03/86, 233.71, 236.09, 232.84, 233.71
10/02/86, 233.92, 234.29, 232.79, 233.92
10/01/86, 233.60, 234.60, 231.35, 233.60
09/30/86, 231.32, 232.94, 229.94, 231.32
09/29/86, 229.91, 232.16, 228.16, 229.91
09/26/86, 232.23, 233.60, 230.73, 232.23
09/25/86, 231.83, 236.21, 230.71, 231.83
09/24/86, 236.28, 237.03, 235.53, 236.28
09/23/86, 235.67, 235.79, 234.54, 235.67
09/22/86, 234.93, 234.93, 232.31, 234.93
09/19/86, 232.21, 232.21, 230.71, 232.21
09/18/86, 232.31, 232.81, 230.69, 232.31
09/17/86, 231.68, 233.81, 231.43, 231.68
09/16/86, 231.72, 231.84, 228.34, 231.72
09/15/86, 231.94, 232.81, 229.44, 231.94
09/12/86, 230.67, 235.42, 228.79, 230.67
09/11/86, 235.18, 247.06, 234.68, 235.18
09/10/86, 247.06, 247.69, 246.19, 247.06
09/09/86, 247.67, 250.17, 247.04, 247.67
09/08/86, 248.14, 250.39, 247.14, 248.14
09/05/86, 250.47, 254.09, 250.34, 250.47
09/04/86, 253.83, 253.96, 250.08, 253.83
09/03/86, 250.08, 250.08, 247.71, 250.08
09/02/86, 248.52, 253.27, 248.15, 248.52
08/29/86, 252.93, 254.06, 251.81, 252.93
08/28/86, 252.84, 253.59, 251.97, 252.84
08/27/86, 253.30, 254.18, 252.68, 253.30
08/26/86, 252.84, 252.84, 247.84, 252.84
08/25/86, 247.81, 250.19, 247.81, 247.81
08/22/86, 250.19, 250.56, 249.31, 250.19
08/21/86, 249.67, 250.42, 249.17, 249.67
08/20/86, 249.77, 249.77, 246.52, 249.77
08/19/86, 246.51, 247.38, 245.88, 246.51
08/18/86, 247.38, 247.75, 245.50, 247.38
08/15/86, 247.15, 247.15, 245.78, 247.15
08/14/86, 246.25, 246.75, 245.63, 246.25
08/13/86, 245.67, 246.42, 243.17, 245.67
08/12/86, 243.34, 243.34, 240.47, 243.34
08/11/86, 240.68, 241.18, 236.93, 240.68
08/08/86, 236.88, 238.00, 236.38, 236.88
08/07/86, 237.04, 237.91, 236.41, 237.04
08/06/86, 236.84, 237.34, 235.59, 236.84
08/05/86, 237.03, 238.28, 236.03, 237.03
08/04/86, 235.99, 236.00, 232.25, 235.99
08/01/86, 234.91, 236.53, 234.91, 234.91
07/31/86, 236.12, 236.87, 236.00, 236.12
07/30/86, 236.59, 237.34, 233.09, 236.59
07/29/86, 234.55, 235.93, 234.43, 234.55
07/28/86, 236.01, 240.13, 235.26, 236.01
07/25/86, 240.22, 240.34, 237.97, 240.22
07/24/86, 237.95, 238.95, 237.32, 237.95
07/23/86, 238.67, 239.17, 238.17, 238.67
07/22/86, 238.18, 238.31, 235.93, 238.18
07/21/86, 236.24, 236.22, 235.84, 236.24
07/18/86, 236.36, 238.11, 233.99, 236.36
07/17/86, 236.07, 236.57, 235.07, 236.07
07/16/86, 235.01, 236.13, 233.76, 235.01
07/15/86, 233.66, 238.03, 233.66, 233.66
07/14/86, 238.11, 242.11, 238.11, 238.11
07/11/86, 242.22, 243.47, 241.72, 242.22
07/10/86, 243.01, 243.38, 239.76, 243.01
07/09/86, 242.82, 243.07, 241.57, 242.82
07/08/86, 241.59, 241.59, 239.47, 241.59
07/07/86, 244.05, 251.80, 243.68, 244.05
07/03/86, 251.79, 252.91, 251.29, 251.79
07/02/86, 252.70, 253.20, 251.82, 252.70
07/01/86, 252.04, 252.04, 250.54, 252.04
06/30/86, 250.84, 251.72, 249.72, 250.84
06/27/86, 249.60, 249.72, 248.85, 249.60
06/26/86, 248.74, 249.37, 247.74, 248.74
06/25/86, 248.93, 250.06, 247.06, 248.93
06/24/86, 247.03, 248.16, 244.53, 247.03
06/23/86, 245.26, 247.51, 244.51, 245.26
06/20/86, 247.96, 247.56, 244.44, 247.96
06/19/86, 244.06, 245.69, 244.06, 244.06
06/18/86, 244.99, 245.24, 242.62, 244.99
06/17/86, 244.35, 246.22, 243.60, 244.35
06/16/86, 246.13, 246.38, 245.25, 246.13
06/13/86, 245.73, 245.85, 241.73, 245.73
06/12/86, 241.49, 241.62, 240.74, 241.49
06/11/86, 241.13, 241.13, 239.25, 241.13
06/10/86, 239.58, 240.08, 238.33, 239.58
06/09/86, 239.96, 245.59, 239.71, 239.96
06/06/86, 245.67, 246.04, 244.54, 245.67
06/05/86, 245.65, 245.65, 243.53, 245.65
06/04/86, 243.94, 246.19, 242.69, 243.94
06/03/86, 245.51, 245.51, 243.76, 245.51
06/02/86, 245.04, 247.66, 243.91, 245.04
05/30/86, 247.35, 249.10, 246.47, 247.35
05/29/86, 247.98, 248.23, 245.35, 247.98
05/28/86, 246.63, 247.38, 244.75, 246.63
05/27/86, 244.75, 244.75, 241.38, 244.75
05/23/86, 241.35, 242.10, 240.22, 241.35
05/22/86, 240.12, 240.25, 235.50, 240.12
05/21/86, 235.45, 236.82, 235.45, 235.45
05/20/86, 236.11, 236.11, 232.61, 236.11
05/19/86, 233.20, 233.45, 232.45, 233.20
05/16/86, 232.76, 234.38, 232.26, 232.76
05/15/86, 234.43, 237.43, 233.93, 234.43
05/14/86, 237.54, 237.54, 235.91, 237.54
05/13/86, 236.41, 237.78, 236.03, 236.41
05/12/86, 237.58, 238.46, 237.08, 237.58
05/09/86, 237.85, 237.97, 235.85, 237.85
05/08/86, 237.13, 237.88, 236.13, 237.13
05/07/86, 236.08, 237.21, 234.08, 236.08
05/06/86, 237.24, 238.24, 236.24, 237.24
05/05/86, 237.73, 237.73, 234.85, 237.73
05/02/86, 234.79, 236.41, 234.16, 234.79
05/01/86, 235.16, 235.91, 234.28, 235.16
04/30/86, 235.52, 240.52, 235.27, 235.52
04/29/86, 240.51, 243.51, 239.26, 240.51
04/28/86, 243.08, 243.08, 241.33, 243.08
04/25/86, 242.29, 242.79, 240.91, 242.29
04/24/86, 242.02, 243.02, 241.77, 242.02
04/23/86, 241.75, 242.38, 240.13, 241.75
04/22/86, 242.42, 245.42, 241.42, 242.42
04/21/86, 244.74, 244.74, 241.99, 244.74
04/18/86, 242.38, 243.38, 241.75, 242.38
04/17/86, 243.03, 243.28, 241.91, 243.03
04/16/86, 242.22, 242.47, 237.84, 242.22
04/15/86, 237.73, 237.98, 236.73, 237.73
04/14/86, 237.28, 237.41, 235.53, 237.28
04/11/86, 235.97, 237.84, 235.22, 235.97
04/10/86, 236.44, 236.44, 233.81, 236.44
04/09/86, 233.75, 235.50, 232.25, 233.75
04/08/86, 233.52, 233.65, 228.65, 233.52
04/07/86, 228.63, 228.75, 226.38, 228.63
04/04/86, 228.69, 232.44, 228.44, 228.69
04/03/86, 232.47, 236.34, 232.09, 232.47
04/02/86, 235.71, 235.71, 233.46, 235.71
04/01/86, 235.14, 239.01, 234.64, 235.14
03/31/86, 238.90, 239.78, 238.15, 238.90
03/27/86, 238.97, 240.09, 237.34, 238.97
03/26/86, 237.30, 237.68, 234.80, 237.30
03/25/86, 234.72, 235.22, 233.72, 234.72
03/24/86, 235.33, 235.33, 232.96, 235.33
03/21/86, 233.34, 237.34, 233.34, 233.34
03/20/86, 236.54, 237.04, 235.66, 236.54
03/19/86, 235.60, 236.47, 235.22, 235.60
03/18/86, 235.78, 236.53, 234.16, 235.78
03/17/86, 234.67, 236.54, 233.79, 234.67
03/14/86, 236.55, 236.55, 232.68, 236.55
03/13/86, 233.19, 233.81, 231.31, 233.19
03/12/86, 232.51, 234.66, 231.79, 232.51
03/11/86, 231.69, 231.69, 226.69, 231.69
03/10/86, 226.58, 226.96, 225.46, 226.58
03/07/86, 225.57, 226.32, 224.44, 225.57
03/06/86, 225.13, 225.38, 224.13, 225.13
03/05/86, 224.34, 224.34, 222.22, 224.34
03/04/86, 224.38, 227.25, 224.00, 224.38
03/03/86, 225.42, 226.92, 224.42, 225.42
02/28/86, 226.92, 227.92, 225.42, 226.92
02/27/86, 226.77, 226.77, 223.52, 226.77
02/26/86, 224.04, 224.54, 223.16, 224.04
02/25/86, 223.79, 224.29, 222.66, 223.79
02/24/86, 224.34, 225.22, 223.34, 224.34
02/21/86, 224.62, 224.62, 222.25, 224.62
02/20/86, 222.22, 222.22, 219.22, 222.22
02/19/86, 219.76, 222.88, 219.76, 219.76
02/18/86, 222.45, 222.45, 219.32, 222.45
02/14/86, 219.76, 219.76, 217.26, 219.76
02/13/86, 217.40, 217.40, 215.40, 217.40
02/12/86, 215.97, 216.22, 215.22, 215.97
02/11/86, 215.92, 216.67, 215.54, 215.92
02/10/86, 216.24, 216.24, 214.49, 216.24
02/07/86, 214.56, 215.19, 211.19, 214.56
02/06/86, 213.47, 214.09, 212.72, 213.47
02/05/86, 212.96, 212.96, 211.21, 212.96
02/04/86, 212.79, 214.54, 210.91, 212.79
02/03/86, 213.96, 214.09, 211.71, 213.96
01/31/86, 211.78, 212.41, 209.28, 211.78
01/30/86, 209.33, 211.46, 209.21, 209.33
01/29/86, 210.29, 212.29, 209.91, 210.29
01/28/86, 209.81, 209.81, 207.44, 209.81
01/27/86, 207.39, 207.64, 206.51, 207.39
01/24/86, 206.43, 206.43, 204.31, 206.43
01/23/86, 204.25, 204.38, 202.63, 204.25
01/22/86, 203.49, 205.99, 203.49, 203.49
01/21/86, 205.79, 207.66, 205.16, 205.79
01/20/86, 207.53, 208.41, 206.66, 207.53
01/17/86, 208.43, 209.31, 207.68, 208.43
01/16/86, 209.17, 209.17, 207.67, 209.17
01/15/86, 208.26, 208.26, 206.76, 208.26
01/14/86, 206.64, 207.26, 206.14, 206.64
01/13/86, 206.72, 206.72, 205.59, 206.72
01/10/86, 205.96, 207.21, 205.59, 205.96
01/09/86, 206.11, 207.86, 204.61, 206.11
01/08/86, 207.97, 214.47, 207.59, 207.97
01/07/86, 213.80, 213.80, 210.68, 213.80
01/06/86, 210.65, 210.90, 210.03, 210.65
01/03/86, 210.88, 210.88, 209.63, 210.88
01/02/86, 209.59, 211.22, 208.97, 209.59
12/31/85, 211.28, 211.66, 210.78, 211.28
12/30/85, 210.68, 210.68, 209.18, 210.68
12/27/85, 209.61, 209.61, 207.74, 209.61
12/26/85, 207.65, 207.65, 207.15, 207.65
12/24/85, 207.14, 208.51, 206.51, 207.14
12/23/85, 208.57, 210.82, 208.44, 208.57
12/20/85, 210.94, 211.69, 210.06, 210.94
12/19/85, 210.02, 210.02, 209.27, 210.02
12/18/85, 209.81, 211.19, 209.31, 209.81
12/17/85, 210.65, 212.40, 210.65, 210.65
12/16/85, 212.02, 213.02, 210.02, 212.02
12/13/85, 209.94, 210.19, 206.81, 209.94
12/12/85, 206.73, 207.60, 205.85, 206.73
12/11/85, 206.31, 206.56, 204.19, 206.31
12/10/85, 204.39, 205.14, 203.76, 204.39
12/09/85, 204.25, 204.25, 203.00, 204.25
12/06/85, 202.99, 203.87, 202.49, 202.99
12/05/85, 203.88, 205.75, 203.88, 203.88
12/04/85, 204.23, 204.23, 200.98, 204.23
12/03/85, 200.86, 200.86, 200.11, 200.86
12/02/85, 200.46, 202.09, 200.21, 200.46
11/29/85, 202.17, 203.29, 201.92, 202.17
11/27/85, 202.54, 202.54, 200.79, 202.54
11/26/85, 200.67, 201.04, 200.17, 200.67
11/25/85, 200.35, 201.47, 200.10, 200.35
11/22/85, 201.52, 201.90, 201.15, 201.52
11/21/85, 201.41, 201.41, 199.03, 201.41
11/20/85, 198.99, 199.12, 198.62, 198.99
11/19/85, 198.67, 199.42, 198.04, 198.67
11/18/85, 198.71, 198.71, 197.59, 198.71
11/15/85, 198.11, 199.49, 197.99, 198.11
11/14/85, 199.06, 199.19, 196.94, 199.06
11/13/85, 197.10, 198.10, 196.97, 197.10
11/12/85, 198.08, 198.58, 197.08, 198.08
11/11/85, 197.28, 197.29, 193.79, 197.28
11/08/85, 193.72, 193.97, 192.59, 193.72
11/07/85, 192.62, 192.87, 192.25, 192.62
11/06/85, 192.76, 193.01, 191.88, 192.76
11/05/85, 192.37, 192.37, 191.00, 192.37
11/04/85, 191.25, 191.88, 190.75, 191.25
11/01/85, 191.53, 191.53, 189.41, 191.53
10/31/85, 189.82, 190.94, 189.44, 189.82
10/30/85, 190.07, 190.07, 189.19, 190.07
10/29/85, 189.23, 189.73, 187.85, 189.23
10/28/85, 187.76, 187.76, 187.01, 187.76
10/25/85, 187.52, 188.40, 187.40, 187.52
10/24/85, 188.50, 189.38, 188.50, 188.50
10/23/85, 189.09, 189.09, 188.09, 189.09
10/22/85, 188.04, 188.54, 187.04, 188.04
10/21/85, 186.96, 187.21, 186.84, 186.96
10/18/85, 187.04, 188.04, 186.91, 187.04
10/17/85, 187.66, 188.41, 187.53, 187.66
10/16/85, 187.98, 187.98, 186.10, 187.98
10/15/85, 186.08, 187.08, 185.71, 186.08
10/14/85, 186.37, 186.37, 184.37, 186.37
10/11/85, 184.28, 184.28, 182.66, 184.28
10/10/85, 182.78, 182.78, 182.16, 182.78
10/09/85, 182.52, 183.27, 181.90, 182.52
10/08/85, 181.87, 182.25, 181.25, 181.87
10/07/85, 181.87, 183.12, 181.37, 181.87
10/04/85, 183.22, 184.34, 182.72, 183.22
10/03/85, 184.36, 185.11, 183.61, 184.36
10/02/85, 184.06, 185.94, 184.06, 184.06
10/01/85, 185.07, 185.07, 182.07, 185.07
09/30/85, 182.08, 182.08, 181.33, 182.08
09/26/85, 181.29, 181.29, 179.54, 181.29
09/25/85, 180.66, 182.53, 180.66, 180.66
09/24/85, 182.62, 184.25, 182.50, 182.62
09/23/85, 184.30, 184.55, 182.05, 184.30
09/20/85, 182.05, 183.93, 182.05, 182.05
09/19/85, 183.39, 183.39, 181.76, 183.39
09/18/85, 181.71, 181.71, 180.84, 181.71
09/17/85, 181.36, 182.86, 180.86, 181.36
09/16/85, 182.88, 182.88, 182.50, 182.88
09/13/85, 182.91, 184.16, 182.16, 182.91
09/12/85, 183.69, 185.19, 183.56, 183.69
09/11/85, 185.03, 186.78, 184.91, 185.03
09/10/85, 186.90, 188.15, 186.53, 186.90
09/09/85, 188.25, 188.75, 188.00, 188.25
09/06/85, 188.24, 188.37, 187.37, 188.24
09/05/85, 187.27, 187.52, 186.90, 187.27
09/04/85, 187.37, 187.87, 187.00, 187.37
09/03/85, 187.91, 188.53, 187.41, 187.91
08/30/85, 188.63, 189.13, 188.00, 188.63
08/29/85, 188.93, 188.93, 188.43, 188.93
08/28/85, 188.83, 188.83, 187.96, 188.83
08/27/85, 188.10, 188.10, 187.35, 188.10
08/26/85, 187.31, 187.44, 186.56, 187.31
08/23/85, 187.17, 187.29, 186.67, 187.17
08/22/85, 187.36, 189.11, 187.24, 187.36
08/21/85, 189.16, 189.16, 188.16, 189.16
08/20/85, 188.08, 188.21, 186.46, 188.08
08/19/85, 186.38, 186.64, 186.39, 186.38
08/16/85, 186.10, 186.10, 186.10, 186.10
08/15/85, 187.26, 187.63, 186.63, 187.26
08/14/85, 187.41, 187.78, 187.41, 187.41
08/13/85, 187.30, 188.05, 186.55, 187.30
08/12/85, 187.63, 188.25, 187.50, 187.63
08/09/85, 188.32, 188.94, 188.19, 188.32
08/08/85, 188.95, 188.95, 187.70, 188.95
08/07/85, 187.68, 187.93, 187.43, 187.68
08/06/85, 187.93, 190.68, 187.93, 187.93
08/05/85, 190.62, 191.37, 190.00, 190.62
08/02/85, 191.48, 192.10, 191.35, 191.48
08/01/85, 192.11, 192.11, 190.99, 192.11
07/31/85, 190.92, 191.29, 190.04, 190.92
07/30/85, 189.93, 189.93, 189.31, 189.93
07/29/85, 189.60, 192.35, 189.60, 189.60
07/26/85, 192.40, 192.78, 191.65, 192.40
07/25/85, 192.06, 192.19, 191.19, 192.06
07/24/85, 191.58, 192.46, 190.71, 191.58
07/23/85, 192.55, 194.93, 192.30, 192.55
07/22/85, 194.35, 194.35, 193.60, 194.35
07/19/85, 195.13, 195.13, 194.38, 195.13
07/18/85, 194.38, 195.63, 194.38, 194.38
07/17/85, 195.65, 196.03, 194.78, 195.65
07/16/85, 194.72, 194.72, 192.72, 194.72
07/15/85, 192.72, 193.72, 192.59, 192.72
07/12/85, 193.29, 193.29, 192.67, 193.29
07/11/85, 192.94, 192.94, 192.31, 192.94
07/10/85, 192.37, 192.37, 191.00, 192.37
07/09/85, 191.05, 191.93, 190.93, 191.05
07/08/85, 191.93, 192.43, 191.31, 191.93
07/05/85, 192.52, 192.65, 191.52, 192.52
07/03/85, 191.45, 191.95, 191.45, 191.45
07/02/85, 192.01, 192.51, 191.89, 192.01
07/01/85, 192.43, 192.43, 191.18, 192.43
06/28/85, 191.85, 191.85, 191.10, 191.85
06/27/85, 191.23, 191.36, 190.11, 191.23
06/26/85, 190.06, 190.19, 189.56, 190.06
06/25/85, 189.74, 190.87, 189.24, 189.74
06/24/85, 189.15, 189.53, 187.90, 189.15
06/21/85, 189.61, 189.61, 186.49, 189.61
06/20/85, 186.73, 186.73, 185.98, 186.73
06/19/85, 186.63, 187.88, 186.63, 186.63
06/18/85, 187.34, 187.59, 186.59, 187.34
06/17/85, 186.53, 187.03, 186.03, 186.53
06/14/85, 187.10, 187.10, 185.35, 187.10
06/13/85, 185.33, 187.58, 185.08, 185.33
06/12/85, 187.61, 188.99, 187.61, 187.61
06/11/85, 189.04, 189.54, 188.79, 189.04
06/10/85, 189.51, 189.64, 188.89, 189.51
06/07/85, 189.68, 191.18, 189.56, 189.68
06/06/85, 191.06, 191.06, 189.19, 191.06
06/05/85, 190.16, 190.91, 190.16, 190.16
06/04/85, 190.04, 190.17, 188.92, 190.04
06/03/85, 189.32, 190.32, 188.94, 189.32
05/31/85, 189.55, 189.55, 187.55, 189.55
05/30/85, 187.75, 188.00, 187.13, 187.75
05/29/85, 187.68, 187.81, 187.18, 187.68
05/28/85, 187.86, 188.86, 187.49, 187.86
05/24/85, 188.29, 188.29, 187.29, 188.29
05/23/85, 187.60, 188.47, 187.47, 187.60
05/22/85, 188.56, 189.56, 187.81, 188.56
05/21/85, 189.64, 189.77, 188.89, 189.64
05/20/85, 189.72, 189.97, 187.47, 189.72
05/17/85, 187.42, 187.92, 185.55, 187.42
05/16/85, 185.66, 185.66, 184.66, 185.66
05/15/85, 184.54, 185.42, 183.92, 184.54
05/14/85, 183.87, 185.12, 183.75, 183.87
05/13/85, 184.61, 184.61, 184.24, 184.61
05/10/85, 184.28, 184.66, 182.03, 184.28
05/09/85, 181.92, 181.92, 180.67, 181.92
05/08/85, 180.62, 180.75, 180.00, 180.62
05/07/85, 180.76, 181.14, 179.89, 180.76
05/06/85, 179.99, 180.49, 179.87, 179.99
05/03/85, 180.08, 180.21, 179.08, 180.08
05/02/85, 179.01, 179.01, 178.39, 179.01
05/01/85, 178.37, 180.58, 178.96, 178.37
04/30/85, 179.83, 180.58, 178.96, 179.83
04/29/85, 180.63, 182.25, 180.63, 180.63
04/26/85, 182.18, 183.56, 182.18, 182.18
04/25/85, 183.43, 183.56, 182.18, 183.43
04/24/85, 182.26, 182.26, 181.76, 182.26
04/23/85, 181.88, 181.88, 180.38, 181.88
04/22/85, 180.70, 181.20, 180.33, 180.70
04/19/85, 181.11, 181.24, 180.49, 181.11
04/18/85, 180.84, 182.47, 180.84, 180.84
04/17/85, 181.68, 181.81, 181.18, 181.68
04/16/85, 181.20, 181.70, 180.20, 181.20
04/15/85, 180.92, 181.05, 180.55, 180.92
04/12/85, 180.54, 180.34, 180.22, 180.54
04/11/85, 180.19, 180.81, 179.44, 180.19
04/10/85, 179.42, 179.80, 178.30, 179.42
04/09/85, 178.21, 178.59, 178.09, 178.21
04/08/85, 178.03, 179.41, 177.91, 178.03
04/04/85, 179.03, 179.03, 178.41, 179.03
04/03/85, 179.11, 180.49, 178.74, 179.11
04/02/85, 180.53, 181.78, 180.28, 180.53
04/01/85, 181.27, 181.27, 180.52, 181.27
03/29/85, 180.66, 180.66, 179.66, 180.66
03/28/85, 179.54, 180.54, 179.54, 179.54
03/27/85, 179.54, 179.79, 178.54, 179.54
03/26/85, 178.43, 178.81, 177.93, 178.43
03/25/85, 177.97, 178.97, 177.97, 177.97
03/22/85, 179.04, 179.92, 178.92, 179.04
03/21/85, 179.35, 180.10, 179.35, 179.35
03/20/85, 179.08, 179.71, 178.83, 179.08
03/19/85, 179.54, 179.54, 176.92, 179.54
03/18/85, 176.88, 177.63, 176.63, 176.88
03/15/85, 176.53, 178.41, 176.53, 176.53
03/14/85, 177.84, 178.47, 177.72, 177.84
03/13/85, 178.19, 179.94, 178.06, 178.19
03/12/85, 179.66, 180.03, 178.78, 179.66
03/11/85, 178.79, 179.42, 178.17, 178.79
03/08/85, 179.10, 179.85, 179.10, 179.10
03/07/85, 179.51, 180.64, 179.51, 179.51
03/06/85, 180.65, 182.15, 180.65, 180.65
03/05/85, 182.23, 182.61, 181.48, 182.23
03/04/85, 182.06, 183.31, 181.44, 182.06
03/01/85, 183.23, 183.86, 181.23, 183.23
02/28/85, 181.18, 181.18, 180.43, 181.18
02/27/85, 180.71, 181.84, 180.59, 180.71
02/26/85, 181.17, 181.55, 179.17, 181.17
02/25/85, 179.23, 179.36, 178.23, 179.23
02/22/85, 179.36, 180.36, 179.24, 179.36
02/21/85, 180.19, 181.06, 180.06, 180.19
02/20/85, 181.18, 182.06, 180.68, 181.18
02/19/85, 181.33, 181.58, 180.96, 181.33
02/15/85, 181.60, 182.60, 181.35, 181.60
02/14/85, 182.41, 183.91, 182.41, 182.41
02/13/85, 183.35, 183.85, 180.60, 183.35
02/12/85, 180.56, 180.69, 179.56, 180.56
02/11/85, 180.51, 182.14, 180.14, 180.51
02/08/85, 182.19, 182.31, 181.69, 182.19
02/07/85, 181.82, 181.94, 180.44, 181.82
02/06/85, 180.43, 181.43, 180.43, 180.43
02/05/85, 180.61, 181.49, 180.11, 180.61
02/04/85, 180.35, 180.35, 177.85, 180.35
02/01/85, 178.63, 179.63, 178.50, 178.63
01/31/85, 179.63, 179.75, 178.63, 179.63
01/30/85, 179.39, 180.27, 179.14, 179.39
01/29/85, 179.18, 179.18, 176.68, 179.18
01/28/85, 177.40, 178.15, 176.65, 177.40
01/25/85, 177.35, 177.72, 176.60, 177.35
01/24/85, 176.71, 178.09, 176.59, 176.71
01/23/85, 177.30, 176.11, 175.24, 177.30
01/22/85, 175.48, 176.61, 175.23, 175.48
01/21/85, 175.23, 175.36, 171.36, 175.23
01/18/85, 171.32, 171.32, 170.69, 171.32
01/17/85, 170.73, 171.23, 170.23, 170.73
01/16/85, 171.19, 171.94, 170.44, 171.19
01/15/85, 170.81, 171.81, 170.44, 170.81
01/14/85, 170.51, 170.51, 167.64, 170.51
01/11/85, 167.91, 168.66, 167.66, 167.91
01/10/85, 168.31, 168.31, 165.06, 168.31
01/09/85, 165.18, 165.56, 164.06, 165.18
01/08/85, 163.99, 164.49, 163.99, 163.99
01/07/85, 164.24, 164.62, 163.74, 164.24
01/04/85, 163.68, 164.56, 163.43, 163.68
01/03/85, 164.57, 166.07, 164.44, 164.57
01/02/85, 165.37, 167.12, 165.25, 165.37
12/31/84, 167.24, 169.24, 166.12, 167.24
12/28/84, 166.26, 166.26, 165.76, 166.26
12/27/84, 165.75, 166.50, 165.63, 165.75
12/26/84, 166.47, 166.72, 166.34, 166.47
12/24/84, 166.76, 166.89, 165.51, 166.76
12/21/84, 165.51, 166.26, 164.64, 165.51
12/20/84, 166.38, 167.50, 166.38, 166.38
12/19/84, 167.16, 168.91, 166.91, 167.16
12/18/84, 168.11, 168.11, 163.24, 168.11
12/17/84, 163.61, 163.18, 162.56, 163.61
12/14/84, 162.69, 163.19, 161.44, 162.69
12/13/84, 161.81, 162.81, 161.56, 161.81
12/12/84, 162.63, 163.13, 162.63, 162.63
12/11/84, 163.07, 163.07, 162.57, 163.07
12/10/84, 162.83, 163.21, 161.58, 162.83
12/07/84, 162.26, 163.26, 162.26, 162.26
12/06/84, 162.76, 163.01, 161.76, 162.76
12/05/84, 162.10, 163.35, 161.97, 162.10
12/04/84, 163.38, 163.88, 162.88, 163.38
12/03/84, 162.82, 163.57, 162.32, 162.82
11/30/84, 163.58, 163.83, 163.08, 163.58
11/29/84, 163.91, 164.91, 163.78, 163.91
11/28/84, 165.02, 166.90, 165.02, 165.02
11/27/84, 166.29, 166.79, 165.17, 166.29
11/26/84, 165.55, 166.80, 165.43, 165.55
11/23/84, 166.92, 166.92, 164.55, 166.92
11/21/84, 164.52, 164.65, 163.40, 164.52
11/20/84, 164.18, 164.43, 163.18, 164.18
11/19/84, 163.10, 164.22, 163.10, 163.10
11/16/84, 164.10, 166.22, 164.10, 164.10
11/15/84, 165.89, 166.39, 165.64, 165.89
11/14/84, 165.99, 166.37, 165.49, 165.99
11/13/84, 165.97, 167.34, 165.84, 165.97
11/12/84, 167.36, 167.61, 166.74, 167.36
11/09/84, 167.60, 169.35, 167.47, 167.60
11/08/84, 168.68, 169.18, 168.31, 168.68
11/07/84, 169.17, 170.30, 168.55, 169.17
11/06/84, 170.41, 170.41, 168.66, 170.41
11/05/84, 168.58, 168.58, 167.33, 168.58
11/02/84, 167.42, 167.95, 167.24, 167.42
11/01/84, 167.49, 167.83, 166.09, 167.49
10/31/84, 166.09, 166.95, 165.99, 166.09
10/30/84, 166.84, 167.33, 164.78, 166.84
10/29/84, 164.78, 165.29, 164.67, 164.78
10/26/84, 165.29, 166.31, 164.93, 165.29
10/25/84, 166.31, 167.62, 166.17, 166.31
10/24/84, 167.20, 167.54, 166.82, 167.20
10/23/84, 167.09, 168.27, 166.83, 167.09
10/22/84, 167.36, 168.36, 167.26, 167.36
10/19/84, 167.96, 169.62, 167.31, 167.96
10/18/84, 168.10, 168.10, 163.80, 168.10
10/17/84, 164.14, 165.04, 163.71, 164.14
10/16/84, 164.78, 165.78, 164.66, 164.78
10/15/84, 165.77, 166.15, 164.09, 165.77
10/12/84, 164.18, 164.47, 162.78, 164.18
10/11/84, 162.78, 162.87, 162.00, 162.78
10/10/84, 162.11, 162.12, 160.02, 162.11
10/09/84, 161.67, 162.84, 161.62, 161.67
10/08/84, 162.13, 162.68, 161.80, 162.13
10/05/84, 162.68, 163.32, 162.51, 162.68
10/04/84, 162.92, 163.16, 162.44, 162.92
10/03/84, 162.44, 163.59, 162.20, 162.44
