Date,Open,High,Low,Close
1986-08-11,240.68,241.18,236.93,240.68
1986-08-08,236.88,238.0,236.38,236.88
1986-08-07,237.04,237.91,236.41,237.04
1986-08-06,236.84,237.34,235.59,236.84
1986-08-05,237.03,238.28,236.03,237.03
1986-08-04,235.99,236.0,232.25,235.99
1986-08-01,234.91,236.53,234.91,234.91
1986-07-31,236.12,236.87,236.0,236.12
1986-07-30,236.59,237.34,233.09,236.59
1986-07-29,234.55,235.93,234.43,234.55
1986-07-28,236.01,240.13,235.26,236.01
1986-07-25,240.22,240.34,237.97,240.22
1986-07-24,237.95,238.95,237.32,237.95
1986-07-23,238.67,239.17,238.17,238.67
1986-07-22,238.18,238.31,235.93,238.18
1986-07-21,236.24,236.22,235.84,236.24
1986-07-18,236.36,238.11,233.99,236.36
1986-07-17,236.07,236.57,235.07,236.07
1986-07-16,235.01,236.13,233.76,235.01
1986-07-15,233.66,238.03,233.66,233.66
1986-07-14,238.11,242.11,238.11,238.11
1986-07-11,242.22,243.47,241.72,242.22
1986-07-10,243.01,243.38,239.76,243.01
1986-07-09,242.82,243.07,241.57,242.82
1986-07-08,241.59,241.59,239.47,241.59
1986-07-07,244.05,251.8,243.68,244.05
1986-07-03,251.79,252.91,251.29,251.79
1986-07-02,252.7,253.2,251.82,252.7
1986-07-01,252.04,252.04,250.54,252.04
1986-06-30,250.84,251.72,249.72,250.84
1986-06-27,249.6,249.72,248.85,249.6
1986-06-26,248.74,249.37,247.74,248.74
1986-06-25,248.93,250.06,247.06,248.93
1986-06-24,247.03,248.16,244.53,247.03
1986-06-23,245.26,247.51,244.51,245.26
1986-06-20,247.96,247.56,244.44,247.96
1986-06-19,244.06,245.69,244.06,244.06
1986-06-18,244.99,245.24,242.62,244.99
1986-06-17,244.35,246.22,243.6,244.35
1986-06-16,246.13,246.38,245.25,246.13
1986-06-13,245.73,245.85,241.73,245.73
1986-06-12,241.49,241.62,240.74,241.49
1986-06-11,241.13,241.13,239.25,241.13
1986-06-10,239.58,240.08,238.33,239.58
1986-06-09,239.96,245.59,239.71,239.96
1986-06-06,245.67,246.04,244.54,245.67
1986-06-05,245.65,245.65,243.53,245.65
1986-06-04,243.94,246.19,242.69,243.94
1986-06-03,245.51,245.51,243.76,245.51
1986-06-02,245.04,247.66,243.91,245.04
1986-05-30,247.35,249.1,246.47,247.35
1986-05-29,247.98,248.23,245.35,247.98
1986-05-28,246.63,247.38,244.75,246.63
1986-05-27,244.75,244.75,241.38,244.75
1986-05-23,241.35,242.1,240.22,241.35
1986-05-22,240.12,240.25,235.5,240.12
1986-05-21,235.45,236.82,235.45,235.45
1986-05-20,236.11,236.11,232.61,236.11
1986-05-19,233.2,233.45,232.45,233.2
1986-05-16,232.76,234.38,232.26,232.76
1986-05-15,234.43,237.43,233.93,234.43
1986-05-14,237.54,237.54,235.91,237.54
1986-05-13,236.41,237.78,236.03,236.41
1986-05-12,237.58,238.46,237.08,237.58
1986-05-09,237.85,237.97,235.85,237.85
1986-05-08,237.13,237.88,236.13,237.13
1986-05-07,236.08,237.21,234.08,236.08
1986-05-06,237.24,238.24,236.24,237.24
1986-05-05,237.73,237.73,234.85,237.73
1986-05-02,234.79,236.41,234.16,234.79
1986-05-01,235.16,235.91,234.28,235.16
1986-04-30,235.52,240.52,235.27,235.52
1986-04-29,240.51,243.51,239.26,240.51
1986-04-28,243.08,243.08,241.33,243.08
1986-04-25,242.29,242.79,240.91,242.29
1986-04-24,242.02,243.02,241.77,242.02
1986-04-23,241.75,242.38,240.13,241.75
1986-04-22,242.42,245.42,241.42,242.42
1986-04-21,244.74,244.74,241.99,244.74
1986-04-18,242.38,243.38,241.75,242.38
1986-04-17,243.03,243.28,241.91,243.03
1986-04-16,242.22,242.47,237.84,242.22
1986-04-15,237.73,237.98,236.73,237.73
1986-04-14,237.28,237.41,235.53,237.28
1986-04-11,235.97,237.84,235.22,235.97
1986-04-10,236.44,236.44,233.81,236.44
1986-04-09,233.75,235.5,232.25,233.75
1986-04-08,233.52,233.65,228.65,233.52
1986-04-07,228.63,228.75,226.38,228.63
1986-04-04,228.69,232.44,228.44,228.69
1986-04-03,232.47,236.34,232.09,232.47
1986-04-02,235.71,235.71,233.46,235.71
1986-04-01,235.14,239.01,234.64,235.14
1986-03-31,238.9,239.78,238.15,238.9
1986-03-27,238.97,240.09,237.34,238.97
1986-03-26,237.3,237.68,234.8,237.3
1986-03-25,234.72,235.22,233.72,234.72
1986-03-24,235.33,235.33,232.96,235.33
1986-03-21,233.34,237.34,233.34,233.34
1986-03-20,236.54,237.04,235.66,236.54
1986-03-19,235.6,236.47,235.22,235.6
1986-03-18,235.78,236.53,234.16,235.78
1986-03-17,234.67,236.54,233.79,234.67
1986-03-14,236.55,236.55,232.68,236.55
1986-03-13,233.19,233.81,231.31,233.19
1986-03-12,232.51,234.66,231.79,232.51
1986-03-11,231.69,231.69,226.69,231.69
1986-03-10,226.58,226.96,225.46,226.58
1986-03-07,225.57,226.32,224.44,225.57
1986-03-06,225.13,225.38,224.13,225.13
1986-03-05,224.34,224.34,222.22,224.34
1986-03-04,224.38,227.25,224.0,224.38
1986-03-03,225.42,226.92,224.42,225.42
1986-02-28,226.92,227.92,225.42,226.92
1986-02-27,226.77,226.77,223.52,226.77
1986-02-26,224.04,224.54,223.16,224.04
1986-02-25,223.79,224.29,222.66,223.79
1986-02-24,224.34,225.22,223.34,224.34
1986-02-21,224.62,224.62,222.25,224.62
1986-02-20,222.22,222.22,219.22,222.22
1986-02-19,219.76,222.88,219.76,219.76
1986-02-18,222.45,222.45,219.32,222.45
1986-02-14,219.76,219.76,217.26,219.76
1986-02-13,217.4,217.4,215.4,217.4
1986-02-12,215.97,216.22,215.22,215.97
1986-02-11,215.92,216.67,215.54,215.92
1986-02-10,216.24,216.24,214.49,216.24
1986-02-07,214.56,215.19,211.19,214.56
1986-02-06,213.47,214.09,212.72,213.47
1986-02-05,212.96,212.96,211.21,212.96
1986-02-04,212.79,214.54,210.91,212.79
1986-02-03,213.96,214.09,211.71,213.96
1986-01-31,211.78,212.41,209.28,211.78
1986-01-30,209.33,211.46,209.21,209.33
1986-01-29,210.29,212.29,209.91,210.29
1986-01-28,209.81,209.81,207.44,209.81
1986-01-27,207.39,207.64,206.51,207.39
1986-01-24,206.43,206.43,204.31,206.43
1986-01-23,204.25,204.38,202.63,204.25
1986-01-22,203.49,205.99,203.49,203.49
1986-01-21,205.79,207.66,205.16,205.79
1986-01-20,207.53,208.41,206.66,207.53
1986-01-17,208.43,209.31,207.68,208.43
1986-01-16,209.17,209.17,207.67,209.17
1986-01-15,208.26,208.26,206.76,208.26
1986-01-14,206.64,207.26,206.14,206.64
1986-01-13,206.72,206.72,205.59,206.72
1986-01-10,205.96,207.21,205.59,205.96
1986-01-09,206.11,207.86,204.61,206.11
1986-01-08,207.97,214.47,207.59,207.97
1986-01-07,213.8,213.8,210.68,213.8
1986-01-06,210.65,210.9,210.03,210.65
1986-01-03,210.88,210.88,209.63,210.88
1986-01-02,209.59,211.22,208.97,209.59
1985-12-31,211.28,211.66,210.78,211.28
1985-12-30,210.68,210.68,209.18,210.68
1985-12-27,209.61,209.61,207.74,209.61
1985-12-26,207.65,207.65,207.15,207.65
1985-12-24,207.14,208.51,206.51,207.14
1985-12-23,208.57,210.82,208.44,208.57
1985-12-20,210.94,211.69,210.06,210.94
1985-12-19,210.02,210.02,209.27,210.02
1985-12-18,209.81,211.19,209.31,209.81
1985-12-17,210.65,212.4,210.65,210.65
1985-12-16,212.02,213.02,210.02,212.02
1985-12-13,209.94,210.19,206.81,209.94
1985-12-12,206.73,207.6,205.85,206.73
1985-12-11,206.31,206.56,204.19,206.31
1985-12-10,204.39,205.14,203.76,204.39
1985-12-09,204.25,204.25,203.0,204.25
1985-12-06,202.99,203.87,202.49,202.99
1985-12-05,203.88,205.75,203.88,203.88
1985-12-04,204.23,204.23,200.98,204.23
1985-12-03,200.86,200.86,200.11,200.86
1985-12-02,200.46,202.09,200.21,200.46
1985-11-29,202.17,203.29,201.92,202.17
1985-11-27,202.54,202.54,200.79,202.54
1985-11-26,200.67,201.04,200.17,200.67
1985-11-25,200.35,201.47,200.1,200.35
1985-11-22,201.52,201.9,201.15,201.52
1985-11-21,201.41,201.41,199.03,201.41
1985-11-20,198.99,199.12,198.62,198.99
1985-11-19,198.67,199.42,198.04,198.67
1985-11-18,198.71,198.71,197.59,198.71
1985-11-15,198.11,199.49,197.99,198.11
1985-11-14,199.06,199.19,196.94,199.06
1985-11-13,197.1,198.1,196.97,197.1
1985-11-12,198.08,198.58,197.08,198.08
1985-11-11,197.28,197.29,193.79,197.28
1985-11-08,193.72,193.97,192.59,193.72
1985-11-07,192.62,192.87,192.25,192.62
1985-11-06,192.76,193.01,191.88,192.76
1985-11-05,192.37,192.37,191.0,192.37
1985-11-04,191.25,191.88,190.75,191.25
1985-11-01,191.53,191.53,189.41,191.53
1985-10-31,189.82,190.94,189.44,189.82
1985-10-30,190.07,190.07,189.19,190.07
1985-10-29,189.23,189.73,187.85,189.23
1985-10-28,187.76,187.76,187.01,187.76
1985-10-25,187.52,188.4,187.4,187.52
1985-10-24,188.5,189.38,188.5,188.5
1985-10-23,189.09,189.09,188.09,189.09
1985-10-22,188.04,188.54,187.04,188.04
1985-10-21,186.96,187.21,186.84,186.96
1985-10-18,187.04,188.04,186.91,187.04
1985-10-17,187.66,188.41,187.53,187.66
1985-10-16,187.98,187.98,186.1,187.98
1985-10-15,186.08,187.08,185.71,186.08
1985-10-14,186.37,186.37,184.37,186.37
1985-10-11,184.28,184.28,182.66,184.28
1985-10-10,182.78,182.78,182.16,182.78
1985-10-09,182.52,183.27,181.9,182.52
1985-10-08,181.87,182.25,181.25,181.87
1985-10-07,181.87,183.12,181.37,181.87
1985-10-04,183.22,184.34,182.72,183.22
1985-10-03,184.36,185.11,183.61,184.36
1985-10-02,184.06,185.94,184.06,184.06
1985-10-01,185.07,185.07,182.07,185.07
1985-09-30,182.08,182.08,181.33,182.08
1985-09-26,181.29,181.29,179.54,181.29
1985-09-25,180.66,182.53,180.66,180.66
1985-09-24,182.62,184.25,182.5,182.62
1985-09-23,184.3,184.55,182.05,184.3
1985-09-20,182.05,183.93,182.05,182.05
1985-09-19,183.39,183.39,181.76,183.39
1985-09-18,181.71,181.71,180.84,181.71
1985-09-17,181.36,182.86,180.86,181.36
1985-09-16,182.88,182.88,182.5,182.88
1985-09-13,182.91,184.16,182.16,182.91
1985-09-12,183.69,185.19,183.56,183.69
1985-09-11,185.03,186.78,184.91,185.03
1985-09-10,186.9,188.15,186.53,186.9
1985-09-09,188.25,188.75,188.0,188.25
1985-09-06,188.24,188.37,187.37,188.24
1985-09-05,187.27,187.52,186.9,187.27
1985-09-04,187.37,187.87,187.0,187.37
1985-09-03,187.91,188.53,187.41,187.91
1985-08-30,188.63,189.13,188.0,188.63
1985-08-29,188.93,188.93,188.43,188.93
1985-08-28,188.83,188.83,187.96,188.83
1985-08-27,188.1,188.1,187.35,188.1
1985-08-26,187.31,187.44,186.56,187.31
1985-08-23,187.17,187.29,186.67,187.17
1985-08-22,187.36,189.11,187.24,187.36
1985-08-21,189.16,189.16,188.16,189.16
1985-08-20,188.08,188.21,186.46,188.08
1985-08-19,186.38,186.64,186.39,186.38
1985-08-16,186.1,186.1,186.1,186.1
1985-08-15,187.26,187.63,186.63,187.26
1985-08-14,187.41,187.78,187.41,187.41
1985-08-13,187.3,188.05,186.55,187.3
1985-08-12,187.63,188.25,187.5,187.63
1985-08-09,188.32,188.94,188.19,188.32
1985-08-08,188.95,188.95,187.7,188.95
1985-08-07,187.68,187.93,187.43,187.68
1985-08-06,187.93,190.68,187.93,187.93
1985-08-05,190.62,191.37,190.0,190.62
1985-08-02,191.48,192.1,191.35,191.48
1985-08-01,192.11,192.11,190.99,192.11
1985-07-31,190.92,191.29,190.04,190.92
1985-07-30,189.93,189.93,189.31,189.93
1985-07-29,189.6,192.35,189.6,189.6
1985-07-26,192.4,192.78,191.65,192.4
1985-07-25,192.06,192.19,191.19,192.06
1985-07-24,191.58,192.46,190.71,191.58
1985-07-23,192.55,194.93,192.3,192.55
1985-07-22,194.35,194.35,193.6,194.35
1985-07-19,195.13,195.13,194.38,195.13
1985-07-18,194.38,195.63,194.38,194.38
1985-07-17,195.65,196.03,194.78,195.65
1985-07-16,194.72,194.72,192.72,194.72
1985-07-15,192.72,193.72,192.59,192.72
1985-07-12,193.29,193.29,192.67,193.29
1985-07-11,192.94,192.94,192.31,192.94
1985-07-10,192.37,192.37,191.0,192.37
1985-07-09,191.05,191.93,190.93,191.05
1985-07-08,191.93,192.43,191.31,191.93
1985-07-05,192.52,192.65,191.52,192.52
1985-07-03,191.45,191.95,191.45,191.45
1985-07-02,192.01,192.51,191.89,192.01
1985-07-01,192.43,192.43,191.18,192.43
1985-06-28,191.85,191.85,191.1,191.85
1985-06-27,191.23,191.36,190.11,191.23
1985-06-26,190.06,190.19,189.56,190.06
1985-06-25,189.74,190.87,189.24,189.74
1985-06-24,189.15,189.53,187.9,189.15
1985-06-21,189.61,189.61,186.49,189.61
1985-06-20,186.73,186.73,185.98,186.73
1985-06-19,186.63,187.88,186.63,186.63
1985-06-18,187.34,187.59,186.59,187.34
1985-06-17,186.53,187.03,186.03,186.53
1985-06-14,187.1,187.1,185.35,187.1
1985-06-13,185.33,187.58,185.08,185.33
1985-06-12,187.61,188.99,187.61,187.61
1985-06-11,189.04,189.54,188.79,189.04
1985-06-10,189.51,189.64,188.89,189.51
1985-06-07,189.68,191.18,189.56,189.68
1985-06-06,191.06,191.06,189.19,191.06
1985-06-05,190.16,190.91,190.16,190.16
1985-06-04,190.04,190.17,188.92,190.04
1985-06-03,189.32,190.32,188.94,189.32
1985-05-31,189.55,189.55,187.55,189.55
1985-05-30,187.75,188.0,187.13,187.75
1985-05-29,187.68,187.81,187.18,187.68
1985-05-28,187.86,188.86,187.49,187.86
1985-05-24,188.29,188.29,187.29,188.29
1985-05-23,187.6,188.47,187.47,187.6
1985-05-22,188.56,189.56,187.81,188.56
1985-05-21,189.64,189.77,188.89,189.64
1985-05-20,189.72,189.97,187.47,189.72
1985-05-17,187.42,187.92,185.55,187.42
1985-05-16,185.66,185.66,184.66,185.66
1985-05-15,184.54,185.42,183.92,184.54
1985-05-14,183.87,185.12,183.75,183.87
1985-05-13,184.61,184.61,184.24,184.61
1985-05-10,184.28,184.66,182.03,184.28
1985-05-09,181.92,181.92,180.67,181.92
1985-05-08,180.62,180.75,180.0,180.62
1985-05-07,180.76,181.14,179.89,180.76
1985-05-06,179.99,180.49,179.87,179.99
1985-05-03,180.08,180.21,179.08,180.08
1985-05-02,179.01,179.01,178.39,179.01
1985-05-01,178.37,180.58,178.96,178.37
1985-04-30,179.83,180.58,178.96,179.83
1985-04-29,180.63,182.25,180.63,180.63
1985-04-26,182.18,183.56,182.18,182.18
1985-04-25,183.43,183.56,182.18,183.43
1985-04-24,182.26,182.26,181.76,182.26
1985-04-23,181.88,181.88,180.38,181.88
1985-04-22,180.7,181.2,180.33,180.7
1985-04-19,181.11,181.24,180.49,181.11
1985-04-18,180.84,182.47,180.84,180.84
1985-04-17,181.68,181.81,181.18,181.68
1985-04-16,181.2,181.7,180.2,181.2
1985-04-15,180.92,181.05,180.55,180.92
1985-04-12,180.54,180.34,180.22,180.54
1985-04-11,180.19,180.81,179.44,180.19
1985-04-10,179.42,179.8,178.3,179.42
1985-04-09,178.21,178.59,178.09,178.21
1985-04-08,178.03,179.41,177.91,178.03
1985-04-04,179.03,179.03,178.41,179.03
1985-04-03,179.11,180.49,178.74,179.11
1985-04-02,180.53,181.78,180.28,180.53
1985-04-01,181.27,181.27,180.52,181.27
1985-03-29,180.66,180.66,179.66,180.66
1985-03-28,179.54,180.54,179.54,179.54
1985-03-27,179.54,179.79,178.54,179.54
1985-03-26,178.43,178.81,177.93,178.43
1985-03-25,177.97,178.97,177.97,177.97
1985-03-22,179.04,179.92,178.92,179.04
1985-03-21,179.35,180.1,179.35,179.35
1985-03-20,179.08,179.71,178.83,179.08
1985-03-19,179.54,179.54,176.92,179.54
1985-03-18,176.88,177.63,176.63,176.88
1985-03-15,176.53,178.41,176.53,176.53
1985-03-14,177.84,178.47,177.72,177.84
1985-03-13,178.19,179.94,178.06,178.19
1985-03-12,179.66,180.03,178.78,179.66
1985-03-11,178.79,179.42,178.17,178.79
1985-03-08,179.1,179.85,179.1,179.1
1985-03-07,179.51,180.64,179.51,179.51
1985-03-06,180.65,182.15,180.65,180.65
1985-03-05,182.23,182.61,181.48,182.23
1985-03-04,182.06,183.31,181.44,182.06
1985-03-01,183.23,183.86,181.23,183.23
1985-02-28,181.18,181.18,180.43,181.18
1985-02-27,180.71,181.84,180.59,180.71
1985-02-26,181.17,181.55,179.17,181.17
1985-02-25,179.23,179.36,178.23,179.23
1985-02-22,179.36,180.36,179.24,179.36
1985-02-21,180.19,181.06,180.06,180.19
1985-02-20,181.18,182.06,180.68,181.18
1985-02-19,181.33,181.58,180.96,181.33
1985-02-15,181.6,182.6,181.35,181.6
1985-02-14,182.41,183.91,182.41,182.41
1985-02-13,183.35,183.85,180.6,183.35
1985-02-12,180.56,180.69,179.56,180.56
1985-02-11,180.51,182.14,180.14,180.51
1985-02-08,182.19,182.31,181.69,182.19
1985-02-07,181.82,181.94,180.44,181.82
1985-02-06,180.43,181.43,180.43,180.43
1985-02-05,180.61,181.49,180.11,180.61
1985-02-04,180.35,180.35,177.85,180.35
1985-02-01,178.63,179.63,178.5,178.63
1985-01-31,179.63,179.75,178.63,179.63
1985-01-30,179.39,180.27,179.14,179.39
1985-01-29,179.18,179.18,176.68,179.18
1985-01-28,177.4,178.15,176.65,177.4
1985-01-25,177.35,177.72,176.6,177.35
1985-01-24,176.71,178.09,176.59,176.71
1985-01-23,177.3,176.11,175.24,177.3
1985-01-22,175.48,176.61,175.23,175.48
1985-01-21,175.23,175.36,171.36,175.23
1985-01-18,171.32,171.32,170.69,171.32
1985-01-17,170.73,171.23,170.23,170.73
1985-01-16,171.19,171.94,170.44,171.19
1985-01-15,170.81,171.81,170.44,170.81
1985-01-14,170.51,170.51,167.64,170.51
1985-01-11,167.91,168.66,167.66,167.91
1985-01-10,168.31,168.31,165.06,168.31
1985-01-09,165.18,165.56,164.06,165.18
1985-01-08,163.99,164.49,163.99,163.99
1985-01-07,164.24,164.62,163.74,164.24
1985-01-04,163.68,164.56,163.43,163.68
1985-01-03,164.57,166.07,164.44,164.57
1985-01-02,165.37,167.12,165.25,165.37
1984-12-31,167.24,169.24,166.12,167.24
1984-12-28,166.26,166.26,165.76,166.26
1984-12-27,165.75,166.5,165.63,165.75
1984-12-26,166.47,166.72,166.34,166.47
1984-12-24,166.76,166.89,165.51,166.76
1984-12-21,165.51,166.26,164.64,165.51
1984-12-20,166.38,167.5,166.38,166.38
1984-12-19,167.16,168.91,166.91,167.16
1984-12-18,168.11,168.11,163.24,168.11
1984-12-17,163.61,163.18,162.56,163.61
1984-12-14,162.69,163.19,161.44,162.69
1984-12-13,161.81,162.81,161.56,161.81
1984-12-12,162.63,163.13,162.63,162.63
1984-12-11,163.07,163.07,162.57,163.07
1984-12-10,162.83,163.21,161.58,162.83
1984-12-07,162.26,163.26,162.26,162.26
1984-12-06,162.76,163.01,161.76,162.76
1984-12-05,162.1,163.35,161.97,162.1
1984-12-04,163.38,163.88,162.88,163.38
1984-12-03,162.82,163.57,162.32,162.82
1984-11-30,163.58,163.83,163.08,163.58
1984-11-29,163.91,164.91,163.78,163.91
1984-11-28,165.02,166.9,165.02,165.02
1984-11-27,166.29,166.79,165.17,166.29
1984-11-26,165.55,166.8,165.43,165.55
1984-11-23,166.92,166.92,164.55,166.92
1984-11-21,164.52,164.65,163.4,164.52
1984-11-20,164.18,164.43,163.18,164.18
1984-11-19,163.1,164.22,163.1,163.1
1984-11-16,164.1,166.22,164.1,164.1
1984-11-15,165.89,166.39,165.64,165.89
1984-11-14,165.99,166.37,165.49,165.99
1984-11-13,165.97,167.34,165.84,165.97
1984-11-12,167.36,167.61,166.74,167.36
1984-11-09,167.6,169.35,167.47,167.6
1984-11-08,168.68,169.18,168.31,168.68
1984-11-07,169.17,170.3,168.55,169.17
1984-11-06,170.41,170.41,168.66,170.41
1984-11-05,168.58,168.58,167.33,168.58
1984-11-02,167.42,167.95,167.24,167.42
1984-11-01,167.49,167.83,166.09,167.49
1984-10-31,166.09,166.95,165.99,166.09
1984-10-30,166.84,167.33,164.78,166.84
1984-10-29,164.78,165.29,164.67,164.78
1984-10-26,165.29,166.31,164.93,165.29
1984-10-25,166.31,167.62,166.17,166.31
1984-10-24,167.2,167.54,166.82,167.2
1984-10-23,167.09,168.27,166.83,167.09
1984-10-22,167.36,168.36,167.26,167.36
1984-10-19,167.96,169.62,167.31,167.96
1984-10-18,168.1,168.1,163.8,168.1
1984-10-17,164.14,165.04,163.71,164.14
1984-10-16,164.78,165.78,164.66,164.78
1984-10-15,165.77,166.15,164.09,165.77
1984-10-12,164.18,164.47,162.78,164.18
1984-10-11,162.78,162.87,162.0,162.78
1984-10-10,162.11,162.12,160.02,162.11
1984-10-09,161.67,162.84,161.62,161.67
1984-10-08,162.13,162.68,161.8,162.13
1984-10-05,162.68,163.32,162.51,162.68
1984-10-04,162.92,163.16,162.44,162.92
1984-10-03,162.44,163.59,162.2,162.44
1984-10-02,163.59,165.24,163.55,163.59
1984-10-01,164.62,166.1,164.48,164.62
1984-09-28,166.1,166.96,165.77,166.1
1984-09-27,166.96,167.18,166.28,166.96
1984-09-26,166.28,167.2,165.61,166.28
1984-09-25,165.62,165.97,164.45,165.62
1984-09-24,165.28,166.12,164.98,165.28
1984-09-21,165.67,168.67,165.66,165.67
1984-09-20,167.47,167.47,166.7,167.47
1984-09-19,166.94,166.94,166.89,166.94
1984-09-18,167.65,168.87,167.64,167.65
1984-09-17,168.87,169.37,167.99,168.87
1984-09-14,168.78,169.65,167.94,168.78
1984-09-13,167.94,167.94,164.68,167.94
1984-09-12,164.68,164.81,164.14,164.68
1984-09-11,164.45,166.17,164.26,164.45
1984-09-10,164.26,165.05,164.26,164.26
1984-09-07,164.37,166.31,164.22,164.37
1984-09-06,165.65,165.95,164.29,165.65
1984-09-05,164.29,164.88,163.84,164.29
1984-09-04,164.88,166.68,164.73,164.88
1984-08-31,166.68,166.68,165.78,166.68
1984-08-30,166.6,167.19,166.55,166.6
1984-08-29,167.1,168.21,167.03,167.1
1984-08-28,167.4,167.43,166.21,167.4
1984-08-27,166.44,167.51,165.81,166.44
1984-08-24,167.51,167.52,167.12,167.51
1984-08-23,167.12,167.78,166.61,167.12
1984-08-22,167.06,168.8,166.92,167.06
1984-08-21,167.83,168.22,164.93,167.83
1984-08-20,164.94,164.94,163.76,164.94
1984-08-17,164.14,164.61,163.78,164.14
1984-08-16,163.77,164.42,162.75,163.77
1984-08-15,162.8,164.42,162.75,162.8
1984-08-14,164.42,166.09,164.28,164.42
1984-08-13,165.43,165.49,163.98,165.43
1984-08-10,165.42,168.59,165.24,165.42
1984-08-09,165.54,165.88,161.47,165.54
1984-08-08,161.75,163.87,161.75,161.75
1984-08-07,162.71,163.58,160.81,162.71
1984-08-06,162.6,165.27,162.09,162.6
1984-08-03,162.35,162.56,157.99,162.35
1984-08-02,157.99,157.99,154.08,157.99
1984-08-01,154.08,154.08,150.66,154.08
1984-07-31,150.66,151.77,149.65,150.66
1984-07-30,150.19,151.19,150.14,150.19
1984-07-27,151.19,151.38,149.99,151.19
1984-07-26,150.08,150.16,148.83,150.08
1984-07-25,148.83,149.3,147.26,148.83
1984-07-24,147.82,149.28,147.78,147.82
1984-07-23,148.95,149.55,147.85,148.95
1984-07-20,149.55,158.58,149.07,149.55
1984-07-19,150.37,151.4,150.27,150.37
1984-07-18,151.4,152.38,151.11,151.4
1984-07-17,152.38,152.6,151.26,152.38
1984-07-16,151.6,151.3,150.14,151.6
1984-07-13,150.88,151.16,150.03,150.88
1984-07-12,150.03,151.06,149.63,150.03
1984-07-11,150.56,152.5,151.46,150.56
1984-07-10,152.89,153.53,152.57,152.89
1984-07-09,153.36,153.53,151.44,153.36
1984-07-06,152.24,152.76,151.63,152.24
1984-07-05,152.76,153.87,152.71,152.76
1984-07-03,153.7,153.86,153.1,153.7
1984-07-02,153.2,153.22,152.44,153.2
1984-06-29,153.18,153.95,153.21,153.18
1984-06-28,152.84,153.07,151.62,152.84
1984-06-27,151.64,152.88,151.3,151.64
1984-06-26,152.71,153.97,152.47,152.71
1984-06-25,153.97,154.5,154.04,153.97
1984-06-22,154.47,154.92,153.89,154.47
1984-06-21,154.51,155.64,154.05,154.51
1984-06-20,154.84,154.84,150.96,154.84
1984-06-19,152.61,153.0,151.73,152.61
1984-06-18,151.73,151.92,148.53,151.73
1984-06-15,149.03,150.56,149.42,149.03
1984-06-14,150.39,151.89,150.7,150.39
1984-06-13,152.13,152.85,151.86,152.13
1984-06-12,152.19,153.07,151.61,152.19
1984-06-11,153.06,155.17,153.0,153.06
1984-06-08,155.17,155.2,154.64,155.17
1984-06-07,154.92,155.11,154.36,154.92
1984-06-06,155.01,155.03,153.38,155.01
1984-06-05,153.65,154.34,153.28,153.65
1984-06-04,154.34,155.1,153.24,154.34
1984-06-01,153.24,153.24,150.55,153.24
1984-05-31,150.55,150.69,149.76,150.55
1984-05-30,150.35,151.43,148.68,150.35
1984-05-29,150.29,151.86,149.95,150.29
1984-05-25,151.62,152.02,150.85,151.62
1984-05-24,151.23,153.15,150.8,151.23
1984-05-23,153.15,154.02,153.1,153.15
1984-05-22,153.88,154.73,152.99,153.88
1984-05-21,154.73,156.11,154.63,154.73
1984-05-18,155.78,156.77,155.24,155.78
1984-05-17,156.57,157.99,156.15,156.57
1984-05-16,157.99,158.41,157.83,157.99
1984-05-15,158.0,158.27,157.29,158.0
1984-05-14,157.5,158.49,157.2,157.5
1984-05-11,158.49,160.0,157.42,158.49
1984-05-10,160.0,160.45,159.61,160.0
1984-05-09,160.11,161.31,159.39,160.11
1984-05-08,160.52,160.52,159.14,160.52
1984-05-07,159.47,159.48,158.63,159.47
1984-05-04,159.11,161.2,158.33,159.11
1984-05-03,161.2,161.9,160.95,161.2
1984-05-02,161.9,162.11,161.41,161.9
1984-05-01,161.68,161.69,160.05,161.68
1984-04-30,160.05,160.43,159.3,160.05
1984-04-27,159.89,160.69,159.77,159.89
1984-04-26,160.3,160.5,158.65,160.3
1984-04-25,158.65,158.77,157.8,158.65
1984-04-24,158.07,158.38,156.63,158.07
1984-04-23,156.8,158.05,156.79,156.8
1984-04-19,158.02,159.02,157.1,158.02
1984-04-18,157.9,158.97,157.64,157.9
1984-04-17,158.97,169.59,158.32,158.97
1984-04-16,158.32,158.35,156.49,158.32
1984-04-13,157.31,158.87,157.13,157.31
1984-04-12,157.73,157.74,154.17,157.73
1984-04-11,155.0,156.31,154.9,155.0
1984-04-10,155.87,156.57,155.45,155.87
1984-04-09,155.45,155.86,154.71,155.45
1984-04-06,155.48,155.48,154.12,155.48
1984-04-05,155.04,158.1,154.96,155.04
1984-04-04,157.54,158.11,157.29,157.54
1984-04-03,157.66,158.27,157.17,157.66
1984-04-02,157.98,159.87,157.63,157.98
1984-03-30,159.18,159.52,158.92,159.18
1984-03-29,159.52,160.46,159.52,159.52
1984-03-28,159.88,159.9,157.3,159.88
1984-03-27,157.3,157.3,156.61,157.3
1984-03-26,156.67,157.18,156.31,156.67
1984-03-23,156.86,156.9,156.05,156.86
1984-03-22,156.69,158.67,156.61,156.69
1984-03-21,158.66,159.26,158.59,158.66
1984-03-20,158.86,159.17,157.78,158.86
1984-03-19,157.78,159.27,157.28,157.78
1984-03-16,159.27,160.45,157.41,159.27
1984-03-15,157.41,158.05,156.73,157.41
